employee_id,date,status
1098,2024-01-05,Work From Home
1098,2024-01-06,Work From Home
1098,2024-01-07,Work From Home
1098,2024-01-08,Present
1098,2024-01-09,Present
1098,2024-01-10,Work From Home
1099,2024-01-01,Work From Home
1099,2024-01-02,Work From Home
1099,2024-01-03,Work From Home
1099,2024-01-04,Work From Home
1099,2024-01-05,Present
1099,2024-01-06,Present
1099,2024-01-07,Absent
1099,2024-01-08,Work From Home
1099,2024-01-09,Work From Home
1099,2024-01-10,Present
1100,2024-01-01,Work From Home
1100,2024-01-02,Work From Home
1100,2024-01-03,Present
1100,2024-01-04,Work From Home
1100,2024-01-05,Work From Home
1100,2024-01-06,Work From Home
1100,2024-01-07,Present
1100,2024-01-08,Present
1100,2024-01-09,Work From Home
1100,2024-01-10,Work From Home
1101,2024-01-01,Present
1101,2024-01-02,Work From Home
1101,2024-01-03,Work From Home
1101,2024-01-04,Work From Home
1101,2024-01-05,Work From Home
1101,2024-01-06,Work From Home
1101,2024-01-07,Present
1101,2024-01-08,Work From Home
1101,2024-01-09,Work From Home
1101,2024-01-10,Absent
1102,2024-01-01,Work From Home
1102,2024-01-02,Work From Home
1102,2024-01-03,Present
1102,2024-01-04,Absent
1102,2024-01-05,Absent
1102,2024-01-06,Absent
1102,2024-01-07,Work From Home
1102,2024-01-08,Work From Home
1102,2024-01-09,Work From Home
1102,2024-01-10,Work From Home
1103,2024-01-01,Present
1103,2024-01-02,Work From Home
1103,2024-01-03,Present
1103,2024-01-04,Absent
1103,2024-01-05,Present
1103,2024-01-06,Present
1103,2024-01-07,Work From Home
1103,2024-01-08,Present
1103,2024-01-09,Work From Home
1103,2024-01-10,Present
1104,2024-01-01,Absent
1104,2024-01-02,Present
1104,2024-01-03,Present
1104,2024-01-04,Present
1104,2024-01-05,Absent
1104,2024-01-06,Absent
1104,2024-01-07,Absent
1104,2024-01-08,Absent
1104,2024-01-09,Absent
1104,2024-01-10,Absent
1105,2024-01-01,Absent
1105,2024-01-02,Absent
1105,2024-01-03,Work From Home
1105,2024-01-04,Present
1105,2024-01-05,Work From Home
1105,2024-01-06,Work From Home
1105,2024-01-07,Work From Home
1105,2024-01-08,Work From Home
1105,2024-01-09,Absent
1105,2024-01-10,Absent
1106,2024-01-01,Absent
1106,2024-01-02,Absent
1106,2024-01-03,Present
1106,2024-01-04,Work From Home
1106,2024-01-05,Absent
1106,2024-01-06,Absent
1106,2024-01-07,Absent
1106,2024-01-08,Work From Home
1106,2024-01-09,Present
1106,2024-01-10,Absent
1107,2024-01-01,Work From Home
1107,2024-01-02,Absent
1107,2024-01-03,Present
1107,2024-01-04,Absent
1107,2024-01-05,Work From Home
1107,2024-01-06,Work From Home
1107,2024-01-07,Present
1107,2024-01-08,Present
1107,2024-01-09,Work From Home
1107,2024-01-10,Absent
1108,2024-01-01,Present
1108,2024-01-02,Absent
1108,2024-01-03,Work From Home
1108,2024-01-04,Work From Home
1108,2024-01-05,Work From Home
1108,2024-01-06,Present
1108,2024-01-07,Absent
1108,2024-01-08,Work From Home
1108,2024-01-09,Present
1108,2024-01-10,Work From Home
1109,2024-01-01,Present
1109,2024-01-02,Work From Home
1109,2024-01-03,Absent
1109,2024-01-04,Present
1109,2024-01-05,Work From Home
1109,2024-01-06,Present
1109,2024-01-07,Present
1109,2024-01-08,Work From Home
1109,2024-01-09,Absent
1109,2024-01-10,Absent
1110,2024-01-01,Absent
1110,2024-01-02,Work From Home
1110,2024-01-03,Work From Home
1110,2024-01-04,Work From Home
1110,2024-01-05,Absent
1110,2024-01-06,Absent
1110,2024-01-07,Absent
1110,2024-01-08,Present
1110,2024-01-09,Present
1110,2024-01-10,Present
1111,2024-01-01,Work From Home
1111,2024-01-02,Absent
1111,2024-01-03,Absent
1111,2024-01-04,Present
1111,2024-01-05,Present
1111,2024-01-06,Absent
1111,2024-01-07,Work From Home
1111,2024-01-08,Present
1111,2024-01-09,Work From Home
1111,2024-01-10,Work From Home
1112,2024-01-01,Absent
1112,2024-01-02,Work From Home
1112,2024-01-03,Present
1112,2024-01-04,Absent
1112,2024-01-05,Present
1112,2024-01-06,Absent
1112,2024-01-07,Work From Home
1112,2024-01-08,Work From Home
1112,2024-01-09,Absent
1112,2024-01-10,Absent
1113,2024-01-01,Absent
1113,2024-01-02,Absent
1113,2024-01-03,Work From Home
1113,2024-01-04,Work From Home
1113,2024-01-05,Present
1113,2024-01-06,Work From Home
1113,2024-01-07,Present
1113,2024-01-08,Absent
1113,2024-01-09,Present
1113,2024-01-10,Absent
1114,2024-01-01,Absent
1114,2024-01-02,Present
1114,2024-01-03,Absent
1114,2024-01-04,Absent
1114,2024-01-05,Work From Home
1114,2024-01-06,Absent
1114,2024-01-07,Present
1114,2024-01-08,Absent
1114,2024-01-09,Work From Home
1114,2024-01-10,Absent
1115,2024-01-01,Work From Home
1115,2024-01-02,Absent
1115,2024-01-03,Present
1115,2024-01-04,Present
1115,2024-01-05,Work From Home
1115,2024-01-06,Present
1115,2024-01-07,Work From Home
1115,2024-01-08,Absent
1115,2024-01-09,Present
1115,2024-01-10,Work From Home
1116,2024-01-01,Absent
1116,2024-01-02,Work From Home
1116,2024-01-03,Absent
1116,2024-01-04,Present
1116,2024-01-05,Present
1116,2024-01-06,Absent
1116,2024-01-07,Present
1116,2024-01-08,Work From Home
1116,2024-01-09,Absent
1116,2024-01-10,Work From Home
1117,2024-01-01,Absent
1117,2024-01-02,Work From Home
1117,2024-01-03,Work From Home
1117,2024-01-04,Absent
1117,2024-01-05,Work From Home
1117,2024-01-06,Present
1117,2024-01-07,Present
1117,2024-01-08,Absent
1117,2024-01-09,Present
1117,2024-01-10,Work From Home
1118,2024-01-01,Present
1118,2024-01-02,Work From Home
1118,2024-01-03,Work From Home
1118,2024-01-04,Absent
1118,2024-01-05,Absent
1118,2024-01-06,Work From Home
1118,2024-01-07,Work From Home
1118,2024-01-08,Work From Home
1118,2024-01-09,Present
1118,2024-01-10,Absent
1119,2024-01-01,Work From Home
1119,2024-01-02,Work From Home
1119,2024-01-03,Absent
1119,2024-01-04,Present
1119,2024-01-05,Work From Home
1119,2024-01-06,Work From Home
1119,2024-01-07,Absent
1119,2024-01-08,Work From Home
1119,2024-01-09,Work From Home
1119,2024-01-10,Present
1120,2024-01-01,Work From Home
1120,2024-01-02,Present
1120,2024-01-03,Absent
1120,2024-01-04,Work From Home
1120,2024-01-05,Work From Home
1120,2024-01-06,Work From Home
1120,2024-01-07,Absent
1120,2024-01-08,Present
1120,2024-01-09,Absent
1120,2024-01-10,Present
1121,2024-01-01,Absent
1121,2024-01-02,Work From Home
1121,2024-01-03,Work From Home
1121,2024-01-04,Present
1121,2024-01-05,Work From Home
1121,2024-01-06,Absent
1121,2024-01-07,Work From Home
1121,2024-01-08,Absent
1121,2024-01-09,Absent
1121,2024-01-10,Absent
1122,2024-01-01,Absent
1122,2024-01-02,Present
1122,2024-01-03,Present
1122,2024-01-04,Absent
1122,2024-01-05,Absent
1122,2024-01-06,Present
1122,2024-01-07,Present
1122,2024-01-08,Present
1122,2024-01-09,Absent
1122,2024-01-10,Absent
1123,2024-01-01,Work From Home
1123,2024-01-02,Work From Home
1123,2024-01-03,Work From Home
1123,2024-01-04,Present
1123,2024-01-05,Work From Home
1123,2024-01-06,Work From Home
1123,2024-01-07,Absent
1123,2024-01-08,Present
1123,2024-01-09,Absent
1123,2024-01-10,Present
1124,2024-01-01,Absent
1124,2024-01-02,Absent
1124,2024-01-03,Absent
1124,2024-01-04,Work From Home
1124,2024-01-05,Work From Home
1124,2024-01-06,Absent
1124,2024-01-07,Absent
1124,2024-01-08,Work From Home
1124,2024-01-09,Present
1124,2024-01-10,Work From Home
1125,2024-01-01,Absent
1125,2024-01-02,Work From Home
1125,2024-01-03,Work From Home
1125,2024-01-04,Absent
1125,2024-01-05,Absent
1125,2024-01-06,Work From Home
1125,2024-01-07,Absent
1125,2024-01-08,Work From Home
1125,2024-01-09,Absent
1125,2024-01-10,Work From Home
1126,2024-01-01,Present
1126,2024-01-02,Work From Home
1126,2024-01-03,Absent
1126,2024-01-04,Absent
1126,2024-01-05,Absent
1126,2024-01-06,Present
1126,2024-01-07,Work From Home
1126,2024-01-08,Absent
1126,2024-01-09,Absent
1126,2024-01-10,Present
1127,2024-01-01,Absent
1127,2024-01-02,Present
1127,2024-01-03,Absent
1127,2024-01-04,Present
1127,2024-01-05,Present
1127,2024-01-06,Work From Home
1127,2024-01-07,Work From Home
1127,2024-01-08,Work From Home
1127,2024-01-09,Work From Home
1127,2024-01-10,Absent
1128,2024-01-01,Present
1128,2024-01-02,Work From Home
1128,2024-01-03,Work From Home
1128,2024-01-04,Present
1128,2024-01-05,Present
1128,2024-01-06,Absent
1128,2024-01-07,Present
1128,2024-01-08,Work From Home
1128,2024-01-09,Present
1128,2024-01-10,Present
1129,2024-01-01,Absent
1129,2024-01-02,Present
1129,2024-01-03,Absent
1129,2024-01-04,Present
1129,2024-01-05,Work From Home
1129,2024-01-06,Present
1129,2024-01-07,Present
1129,2024-01-08,Work From Home
1129,2024-01-09,Work From Home
1129,2024-01-10,Present
1130,2024-01-01,Present
1130,2024-01-02,Present
1130,2024-01-03,Present
1130,2024-01-04,Absent
1130,2024-01-05,Present
1130,2024-01-06,Work From Home
1130,2024-01-07,Work From Home
1130,2024-01-08,Present
1130,2024-01-09,Present
1130,2024-01-10,Work From Home
1131,2024-01-01,Absent
1131,2024-01-02,Absent
1131,2024-01-03,Present
1131,2024-01-04,Work From Home
1131,2024-01-05,Absent
1131,2024-01-06,Present
1131,2024-01-07,Present
1131,2024-01-08,Work From Home
1131,2024-01-09,Absent
1131,2024-01-10,Work From Home
1132,2024-01-01,Absent
1132,2024-01-02,Absent
1132,2024-01-03,Work From Home
1132,2024-01-04,Present
1132,2024-01-05,Present
1132,2024-01-06,Absent
1132,2024-01-07,Work From Home
1132,2024-01-08,Work From Home
1132,2024-01-09,Absent
1132,2024-01-10,Present
1133,2024-01-01,Absent
1133,2024-01-02,Work From Home
1133,2024-01-03,Work From Home
1133,2024-01-04,Present
1133,2024-01-05,Absent
1133,2024-01-06,Work From Home
1133,2024-01-07,Work From Home
1133,2024-01-08,Work From Home
1133,2024-01-09,Absent
1133,2024-01-10,Present
1134,2024-01-01,Work From Home
1134,2024-01-02,Absent
1134,2024-01-03,Present
1134,2024-01-04,Present
1134,2024-01-05,Absent
1134,2024-01-06,Absent
1134,2024-01-07,Absent
1134,2024-01-08,Present
1134,2024-01-09,Absent
1134,2024-01-10,Absent
1135,2024-01-01,Absent
1135,2024-01-02,Absent
1135,2024-01-03,Present
1135,2024-01-04,Present
1135,2024-01-05,Absent
1135,2024-01-06,Absent
1135,2024-01-07,Present
1135,2024-01-08,Absent
1135,2024-01-09,Present
1135,2024-01-10,Present
1136,2024-01-01,Absent
1136,2024-01-02,Present
1136,2024-01-03,Absent
1136,2024-01-04,Absent
1136,2024-01-05,Work From Home
1136,2024-01-06,Work From Home
1136,2024-01-07,Work From Home
1136,2024-01-08,Work From Home
1136,2024-01-09,Present
1136,2024-01-10,Absent
1137,2024-01-01,Present
1137,2024-01-02,Work From Home
1137,2024-01-03,Work From Home
1137,2024-01-04,Work From Home
1137,2024-01-05,Present
1137,2024-01-06,Work From Home
1137,2024-01-07,Work From Home
1137,2024-01-08,Present
1137,2024-01-09,Present
1137,2024-01-10,Work From Home
1138,2024-01-01,Work From Home
1138,2024-01-02,Absent
1138,2024-01-03,Absent
1138,2024-01-04,Work From Home
1138,2024-01-05,Present
1138,2024-01-06,Work From Home
1138,2024-01-07,Absent
1138,2024-01-08,Work From Home
1138,2024-01-09,Absent
1138,2024-01-10,Absent
1139,2024-01-01,Absent
1139,2024-01-02,Work From Home
1139,2024-01-03,Present
1139,2024-01-04,Work From Home
1139,2024-01-05,Absent
1139,2024-01-06,Present
1139,2024-01-07,Present
1139,2024-01-08,Work From Home
1139,2024-01-09,Absent
1139,2024-01-10,Work From Home
1140,2024-01-01,Present
1140,2024-01-02,Absent
1140,2024-01-03,Present
1140,2024-01-04,Present
1140,2024-01-05,Present
1140,2024-01-06,Work From Home
1140,2024-01-07,Present
1140,2024-01-08,Absent
1140,2024-01-09,Absent
1140,2024-01-10,Work From Home
1141,2024-01-01,Work From Home
1141,2024-01-02,Work From Home
1141,2024-01-03,Work From Home
1141,2024-01-04,Present
1141,2024-01-05,Present
1141,2024-01-06,Absent
1141,2024-01-07,Work From Home
1141,2024-01-08,Work From Home
1141,2024-01-09,Absent
1141,2024-01-10,Work From Home
1142,2024-01-01,Absent
1142,2024-01-02,Present
1142,2024-01-03,Absent
1142,2024-01-04,Work From Home
1142,2024-01-05,Present
1142,2024-01-06,Work From Home
1142,2024-01-07,Work From Home
1142,2024-01-08,Present
1142,2024-01-09,Present
1142,2024-01-10,Work From Home
1143,2024-01-01,Work From Home
1143,2024-01-02,Work From Home
1143,2024-01-03,Present
1143,2024-01-04,Absent
1143,2024-01-05,Present
1143,2024-01-06,Present
1143,2024-01-07,Present
1143,2024-01-08,Work From Home
1143,2024-01-09,Absent
1143,2024-01-10,Present
1144,2024-01-01,Work From Home
1144,2024-01-02,Present
1144,2024-01-03,Work From Home
1144,2024-01-04,Present
1144,2024-01-05,Work From Home
1144,2024-01-06,Present
1144,2024-01-07,Absent
1144,2024-01-08,Work From Home
1144,2024-01-09,Absent
1144,2024-01-10,Absent
1145,2024-01-01,Present
1145,2024-01-02,Work From Home
1145,2024-01-03,Absent
1145,2024-01-04,Absent
1145,2024-01-05,Absent
1145,2024-01-06,Present
1145,2024-01-07,Present
1145,2024-01-08,Present
1145,2024-01-09,Work From Home
1145,2024-01-10,Absent
1146,2024-01-01,Absent
1146,2024-01-02,Absent
1146,2024-01-03,Work From Home
1146,2024-01-04,Absent
1146,2024-01-05,Present
1146,2024-01-06,Present
1146,2024-01-07,Present
1146,2024-01-08,Work From Home
1146,2024-01-09,Absent
1146,2024-01-10,Absent
1147,2024-01-01,Present
1147,2024-01-02,Present
1147,2024-01-03,Absent
1147,2024-01-04,Work From Home
1147,2024-01-05,Absent
1147,2024-01-06,Absent
1147,2024-01-07,Present
1147,2024-01-08,Present
1147,2024-01-09,Present
1147,2024-01-10,Absent
1148,2024-01-01,Present
1148,2024-01-02,Present
1148,2024-01-03,Present
1148,2024-01-04,Present
1148,2024-01-05,Present
1148,2024-01-06,Present
1148,2024-01-07,Work From Home
1148,2024-01-08,Work From Home
1148,2024-01-09,Present
1148,2024-01-10,Work From Home
1149,2024-01-01,Absent
1149,2024-01-02,Work From Home
1149,2024-01-03,Work From Home
1149,2024-01-04,Absent
1149,2024-01-05,Absent
1149,2024-01-06,Work From Home
1149,2024-01-07,Present
1149,2024-01-08,Present
1149,2024-01-09,Work From Home
1149,2024-01-10,Work From Home
1150,2024-01-01,Present
1150,2024-01-02,Present
1150,2024-01-03,Absent
1150,2024-01-04,Present
1150,2024-01-05,Present
1150,2024-01-06,Present
1150,2024-01-07,Present
1150,2024-01-08,Absent
1150,2024-01-09,Present
1150,2024-01-10,Present
1151,2024-01-01,Absent
1151,2024-01-02,Work From Home
1151,2024-01-03,Absent
1151,2024-01-04,Present
1151,2024-01-05,Absent
1151,2024-01-06,Absent
1151,2024-01-07,Absent
1151,2024-01-08,Present
1151,2024-01-09,Work From Home
1151,2024-01-10,Work From Home
1152,2024-01-01,Absent
1152,2024-01-02,Work From Home
1152,2024-01-03,Absent
1152,2024-01-04,Work From Home
1152,2024-01-05,Present
1152,2024-01-06,Present
1152,2024-01-07,Work From Home
1152,2024-01-08,Work From Home
1152,2024-01-09,Absent
1152,2024-01-10,Present
1153,2024-01-01,Absent
1153,2024-01-02,Work From Home
1153,2024-01-03,Work From Home
1153,2024-01-04,Work From Home
1153,2024-01-05,Absent
1153,2024-01-06,Absent
1153,2024-01-07,Work From Home
1153,2024-01-08,Present
1153,2024-01-09,Work From Home
1153,2024-01-10,Absent
1154,2024-01-01,Present
1154,2024-01-02,Work From Home
1154,2024-01-03,Work From Home
1154,2024-01-04,Work From Home
1154,2024-01-05,Work From Home
1154,2024-01-06,Present
1154,2024-01-07,Work From Home
1154,2024-01-08,Work From Home
1154,2024-01-09,Work From Home
1154,2024-01-10,Work From Home
1155,2024-01-01,Work From Home
1155,2024-01-02,Absent
1155,2024-01-03,Present
1155,2024-01-04,Absent
1155,2024-01-05,Absent
1155,2024-01-06,Absent
1155,2024-01-07,Absent
1155,2024-01-08,Present
1155,2024-01-09,Work From Home
1155,2024-01-10,Work From Home
1156,2024-01-01,Absent
1156,2024-01-02,Work From Home
1156,2024-01-03,Work From Home
1156,2024-01-04,Absent
1156,2024-01-05,Present
1156,2024-01-06,Absent
1156,2024-01-07,Absent
1156,2024-01-08,Work From Home
1156,2024-01-09,Absent
1156,2024-01-10,Absent
1157,2024-01-01,Present
1157,2024-01-02,Present
1157,2024-01-03,Present
1157,2024-01-04,Absent
1157,2024-01-05,Present
1157,2024-01-06,Work From Home
1157,2024-01-07,Work From Home
1157,2024-01-08,Present
1157,2024-01-09,Work From Home
1157,2024-01-10,Present
1158,2024-01-01,Absent
1158,2024-01-02,Present
1158,2024-01-03,Work From Home
1158,2024-01-04,Present
1158,2024-01-05,Present
1158,2024-01-06,Present
1158,2024-01-07,Absent
1158,2024-01-08,Present
1158,2024-01-09,Absent
1158,2024-01-10,Present
1159,2024-01-01,Absent
1159,2024-01-02,Absent
1159,2024-01-03,Absent
1159,2024-01-04,Absent
1159,2024-01-05,Absent
1159,2024-01-06,Present
1159,2024-01-07,Present
1159,2024-01-08,Work From Home
1159,2024-01-09,Present
1159,2024-01-10,Absent
1160,2024-01-01,Work From Home
1160,2024-01-02,Absent
1160,2024-01-03,Present
1160,2024-01-04,Work From Home
1160,2024-01-05,Work From Home
1160,2024-01-06,Present
1160,2024-01-07,Work From Home
1160,2024-01-08,Absent
1160,2024-01-09,Absent
1160,2024-01-10,Absent
1161,2024-01-01,Present
1161,2024-01-02,Work From Home
1161,2024-01-03,Present
1161,2024-01-04,Absent
1161,2024-01-05,Work From Home
1161,2024-01-06,Absent
1161,2024-01-07,Work From Home
1161,2024-01-08,Work From Home
1161,2024-01-09,Present
1161,2024-01-10,Present
1162,2024-01-01,Absent
1162,2024-01-02,Present
1162,2024-01-03,Absent
1162,2024-01-04,Absent
1162,2024-01-05,Work From Home
1162,2024-01-06,Absent
1162,2024-01-07,Absent
1162,2024-01-08,Present
1162,2024-01-09,Absent
1162,2024-01-10,Present
1163,2024-01-01,Work From Home
1163,2024-01-02,Present
1163,2024-01-03,Absent
1163,2024-01-04,Work From Home
1163,2024-01-05,Absent
1163,2024-01-06,Present
1163,2024-01-07,Work From Home
1163,2024-01-08,Present
1163,2024-01-09,Absent
1163,2024-01-10,Absent
1164,2024-01-01,Absent
1164,2024-01-02,Absent
1164,2024-01-03,Absent
1164,2024-01-04,Present
1164,2024-01-05,Present
1164,2024-01-06,Absent
1164,2024-01-07,Work From Home
1164,2024-01-08,Work From Home
1164,2024-01-09,Absent
1164,2024-01-10,Absent
1165,2024-01-01,Work From Home
1165,2024-01-02,Work From Home
1165,2024-01-03,Present
1165,2024-01-04,Absent
1165,2024-01-05,Work From Home
1165,2024-01-06,Absent
1165,2024-01-07,Work From Home
1165,2024-01-08,Present
1165,2024-01-09,Work From Home
1165,2024-01-10,Absent
1166,2024-01-01,Work From Home
1166,2024-01-02,Present
1166,2024-01-03,Absent
1166,2024-01-04,Present
1166,2024-01-05,Present
1166,2024-01-06,Present
1166,2024-01-07,Present
1166,2024-01-08,Work From Home
1166,2024-01-09,Present
1166,2024-01-10,Absent
1167,2024-01-01,Absent
1167,2024-01-02,Work From Home
1167,2024-01-03,Work From Home
1167,2024-01-04,Present
1167,2024-01-05,Present
1167,2024-01-06,Absent
1167,2024-01-07,Present
1167,2024-01-08,Absent
1167,2024-01-09,Absent
1167,2024-01-10,Work From Home
1168,2024-01-01,Work From Home
1168,2024-01-02,Work From Home
1168,2024-01-03,Work From Home
1168,2024-01-04,Present
1168,2024-01-05,Absent
1168,2024-01-06,Present
1168,2024-01-07,Present
1168,2024-01-08,Absent
1168,2024-01-09,Present
1168,2024-01-10,Absent
1169,2024-01-01,Work From Home
1169,2024-01-02,Present
1169,2024-01-03,Present
1169,2024-01-04,Absent
1169,2024-01-05,Absent
1169,2024-01-06,Present
1169,2024-01-07,Absent
1169,2024-01-08,Absent
1169,2024-01-09,Present
1169,2024-01-10,Present
1170,2024-01-01,Absent
1170,2024-01-02,Work From Home
1170,2024-01-03,Present
1170,2024-01-04,Work From Home
1170,2024-01-05,Work From Home
1170,2024-01-06,Present
1170,2024-01-07,Work From Home
1170,2024-01-08,Absent
1170,2024-01-09,Present
1170,2024-01-10,Work From Home
1171,2024-01-01,Absent
1171,2024-01-02,Work From Home
1171,2024-01-03,Present
1171,2024-01-04,Present
1171,2024-01-05,Present
1171,2024-01-06,Work From Home
1171,2024-01-07,Work From Home
1171,2024-01-08,Work From Home
1171,2024-01-09,Work From Home
1171,2024-01-10,Present
1172,2024-01-01,Absent
1172,2024-01-02,Work From Home
1172,2024-01-03,Absent
1172,2024-01-04,Present
1172,2024-01-05,Present
1172,2024-01-06,Present
1172,2024-01-07,Absent
1172,2024-01-08,Work From Home
1172,2024-01-09,Present
1172,2024-01-10,Present
1173,2024-01-01,Present
1173,2024-01-02,Absent
1173,2024-01-03,Absent
1173,2024-01-04,Work From Home
1173,2024-01-05,Work From Home
